rowid,kepid,tce_plnt_num,tce_rogue_flag,tce_period,tce_period_err,tce_time0bk,tce_time0bk_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_depth,tce_depth_err,tce_model_snr,tce_prad,tce_prad_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_sradius,tce_sradius_err,av_training_set
15315,9072693,2,,1.29794,1.30E-05,132.085,3.43E-03,3.02E-01,9.30E+00,2.468,4.77E-01,2.08E+01,3.05E+00,9.01E+00,1.01,5.70E-01,2.67E+03,5.39E+02,,,6718,286,3.95,0.24,2.177,0.859,UNK
15316,9073007,1,,0.57975,1.53E-05,131.52,1.64E-03,9.01E-01,4.68E-01,1.217,7.45E-01,8.00E+01,1.55E+01,7.02E+00,1.887,7.25E-01,3.25E+03,7.68E+02,,,6734,270,4.06,0.27,1.804,0.84,AFP
15317,9097419,1,,390.494,8.12E-03,397.585,1.87E-02,8.32E-01,3.62E-01,10.14,1.15E+00,3.15E+02,5.66E+01,6.22E+00,2.974,6.32E-01,3.32E+02,9.11E+01,,,6438,211,4.14,0.28,1.496,0.814,UNK
15318,9097423,1,,0.594458,9.07E-06,131.739,1.65E-03,6.43E-01,1.06E+00,1.499,2.95E-01,4.38E+01,4.87E+00,1.23E+01,2.283,4.78E-01,4.83E+03,8.32E+02,,,8048,316,3.73,0.28,3.251,1.091,AFP
15319,9097423,2,,0.594467,7.37E-06,132.027,1.47E-03,3.28E-01,5.81E+00,1.882,7.16E-01,5.24E+01,4.94E+00,1.55E+01,2.402,9.13E-01,4.83E+03,8.32E+02,,,8048,316,3.73,0.28,3.251,1.091,AFP
15320,9097423,3,,0.954572,1.44E-05,131.647,2.95E-03,9.27E-01,6.22E-01,1.372,6.40E-01,6.99E+01,1.39E+01,7.64E+00,3.249,2.08E+00,4.12E+03,7.11E+02,,,8048,316,3.73,0.28,3.251,1.091,UNK
15321,9117123,1,,2.16409,5.63E-06,133.561,9.00E-04,5.08E-01,1.55E+00,2.087,7.64E-02,9.46E+02,6.70E+01,1.86E+01,2.127,7.71E-01,9.22E+02,5.21E+01,,,4276,154,4.6,0.05,0.689,0.06,AFP
15322,9117390,1,,8.31309,3.58E-05,134.366,3.06E-03,1.57E-01,1.87E+01,3.399,2.57E-01,2.58E+02,3.71E+01,7.78E+00,2.537,1.39E+00,1.25E+03,3.13E+02,,,6555,247,4.11,0.26,1.566,0.775,NTP
15323,9117390,2,,2.81519,6.83E-01,131.568,1.04E+02,8.93E-01,8.49E+01,6.931,2.41E+03,3.45E-03,2.04E+01,1.84E-04,0.01067,3.16E+01,1.79E+03,4.71E+02,,,6555,247,4.11,0.26,1.566,0.775,NTP
15324,9117390,3,,2.11154,1.39E-05,131.567,2.49E-03,7.00E-01,7.26E-01,7.437,2.57E+00,1.75E+02,2.12E+01,9.45E+00,2.22,4.27E-01,1.97E+03,4.94E+02,,,6555,247,4.11,0.26,1.566,0.775,NTP
15325,9117390,4,,1.58334,0.00E+00,131.984,0.00E+00,1.00E-01,0.00E+00,5,0.00E+00,5.65E+02,0.00E+00,-1.00E+00,3.75,0.00E+00,2.17E+03,0.00E+00,,,6555,247,4.11,0.26,1.566,0.775,NTP
15326,9150827,1,,14.5342,4.56E-05,145.423,2.44E-03,4.35E-01,3.24E+00,3.226,2.21E-01,5.13E+02,2.16E+01,2.88E+01,1.325,6.24E-01,4.39E+02,1.60E+01,,,4084,93,4.68,0.03,0.583,0.033,PC
15327,9150870,1,,441.179,1.34E-02,374.001,1.66E-02,4.69E-01,1.19E+01,7.864,3.31E+00,7.14E+02,1.08E+02,6.93E+00,2.325,4.01E+00,2.17E+02,4.17E+01,,,5610,171,4.55,0.27,0.858,0.326,UNK
15328,9152634,1,,0.697732,1.01E-05,132.068,3.91E-03,8.45E-01,1.49E+00,2.46,6.12E+00,2.53E+02,2.97E+01,1.02E+01,6.941,5.54E+00,4.77E+03,9.81E+02,,,7634,294,3.55,0.34,3.863,1.559,UNK
15329,9152999,1,,4.67648,3.93E-05,136.036,5.84E-03,7.17E-03,4.42E+02,14.42,6.13E+00,2.14E+02,3.01E+01,7.25E+00,1.417,1.01E+00,1.08E+03,2.19E+02,,,5757,176,4.45,0.28,0.981,0.395,UNK
15330,9166826,2,,1.47354,9.17E-06,131.95,2.21E-03,4.97E-01,1.72E+00,3.868,6.10E-01,5.75E+01,4.50E+00,1.43E+01,1.37,2.62E-01,2.46E+03,8.53E+02,,,7261,342,4.16,0.39,1.742,1.199,AFP
15331,9166826,3,,1.4735,1.41E-05,132.695,5.42E-03,9.91E-01,3.57E-03,2.034,1.23E-01,5.74E+01,6.05E+00,1.42E+01,1.824,1.73E-01,2.46E+03,8.53E+02,,,7261,342,4.16,0.39,1.742,1.199,AFP
15332,9166862,1,,3.8556,2.39E-07,132.123,4.22E-05,2.54E-01,4.58E-02,3.211,8.90E-03,1.65E+04,1.44E+01,1.31E+03,13.49,3.86E-02,1.21E+03,2.60E+02,,,6028,266,4.46,0.28,1.047,0.439,PC
15333,9182484,1,,3.18985,9.30E-05,132.529,2.40E-02,9.86E-01,2.06E-03,5.553,1.87E-01,1.28E+02,6.46E+00,1.19E+01,3.079,3.62E-02,1.83E+03,3.67E+02,,,6302,223,3.93,0.34,1.965,0.774,UNK
15334,9182617,1,,1.3777,1.22E-05,131.665,1.96E-03,1.00E-01,2.15E+01,4.75,1.90E+00,1.18E+02,2.00E+01,8.39E+00,2.175,8.77E-01,2.53E+03,8.49E+02,,,6103,403,3.74,0.52,1.992,1.308,AFP
15335,9182617,2,,1.37765,1.24E-05,132.612,2.13E-03,5.06E-01,3.14E+00,4.552,2.13E+00,1.19E+02,1.62E+01,9.41E+00,2.247,8.89E-01,2.53E+03,8.49E+02,,,6103,403,3.74,0.52,1.992,1.308,AFP
15336,9182617,3,,0.967472,0.00E+00,132.396,0.00E+00,1.00E-01,0.00E+00,2.5,0.00E+00,5.20E+02,0.00E+00,-1.00E+00,4.572,0.00E+00,2.85E+03,0.00E+00,,,6103,403,3.74,0.52,1.992,1.308,NTP
15337,9183378,1,,3.38559,1.16E-05,133.969,2.11E-03,7.01E-01,1.00E+00,1.942,1.04E-01,1.19E+02,8.58E+00,1.58E+01,1.729,5.27E-01,1.48E+03,3.54E+02,,,5718,171,4.07,0.31,1.48,0.704,PC
15338,9222942,2,,0.546001,3.71E-05,131.766,6.37E-03,9.48E-01,3.39E-02,1.4,3.96E-01,2.51E+01,8.36E+00,2.83E+00,1.284,2.14E-01,3.77E+03,8.09E+02,,,7232,327,3.98,0.24,2.107,0.885,UNK
15339,9224836,1,,2.06283,0.00E+00,132.26,0.00E+00,1.00E-01,0.00E+00,7.5,0.00E+00,9.43E+01,0.00E+00,-1.00E+00,3.751,0.00E+00,3.81E+03,0.00E+00,,,9038,360,3.63,0.37,3.79,1.642,AFP
15340,9224836,2,,2.06282,2.21E-05,133.302,5.90E-03,6.97E-01,8.25E-01,6.25,2.05E+00,1.25E+01,1.20E+00,1.19E+01,1.437,2.48E-01,3.81E+03,8.40E+02,,,9038,360,3.63,0.37,3.79,1.642,AFP
15341,9225395,1,,81.3147,6.16E-04,176.002,5.35E-03,8.07E-01,3.36E-01,6.061,6.65E-01,7.35E+02,3.57E+01,2.05E+01,2.424,4.37E-01,3.71E+02,6.61E+01,,,5565,169,4.57,0.23,0.802,0.282,PC
15342,9244508,2,,2.94774,3.76E-05,134.456,7.94E-03,4.53E-01,4.87E+00,8.332,3.67E+00,4.12E+01,4.74E+00,8.81E+00,0.7576,4.27E-01,1.43E+03,3.94E+02,,,6269,239,4.41,0.31,1.155,0.63,NTP
15343,9244756,1,,16.3436,5.37E-05,145.04,2.67E-03,4.87E-01,2.51E+00,5.363,5.49E-01,8.56E+02,2.62E+01,3.19E+01,2.447,9.10E-01,6.46E+02,1.43E+02,,,5637,165,4.56,0.29,0.821,0.361,PC
15344,9245848,1,,0.672489,2.91E-05,131.997,1.14E-02,9.00E-01,1.75E+00,2.21,1.68E+01,5.52E+00,1.76E+00,4.08E+00,0.3903,5.47E-01,2.65E+03,7.53E+02,,,6343,225,4.2,0.3,1.419,0.799,UNK
15345,9245855,1,,1.78326,1.78E-05,132.88,5.43E-03,2.01E-01,3.36E+01,3.583,1.37E+00,1.37E+02,1.77E+01,9.46E+00,1.368,1.82E+00,1.77E+03,4.93E+02,,,6517,314,4.38,0.31,1.159,0.634,UNK
15346,8869855,1,,0.937125,1.23E-05,131.564,4.84E-03,1.14E-03,2.09E+03,7.068,1.62E+01,1.46E+01,5.07E+00,1.21E+01,0.4526,2.20E-01,2.13E+03,4.59E+02,,,6049,170,4.29,0.25,1.188,0.508,NTP
15347,8869892,1,,0.507449,7.18E-06,131.916,1.14E-03,5.55E-01,1.55E+00,1.297,2.21E-01,9.15E+01,8.41E+00,1.71E+01,1.931,4.31E-01,3.51E+03,1.00E+03,,,6850,305,4.05,0.32,1.929,1.088,AFP
15348,8869892,2,,0.507441,1.35E-05,131.801,2.53E-03,9.01E-01,4.56E-01,1.319,1.29E+00,9.89E+01,1.45E+01,1.95E+01,2.239,8.17E-01,3.51E+03,1.00E+03,,,6850,305,4.05,0.32,1.929,1.088,AFP
15349,8869892,3,,0.507436,0.00E+00,131.667,0.00E+00,1.00E-01,0.00E+00,1.5,0.00E+00,2.24E+02,0.00E+00,-1.00E+00,2.922,0.00E+00,3.51E+03,0.00E+00,,,6850,305,4.05,0.32,1.929,1.088,AFP
15350,8870545,1,,523.272,1.30E-02,132.004,1.66E-02,8.64E-01,3.97E-01,12.4,1.65E+00,1.41E+02,3.08E+01,4.79E+00,1.294,3.82E-01,2.30E+02,4.42E+01,,,6060,170,4.5,0.28,0.953,0.362,NTP
15351,8892910,2,,5.40515,2.29E-05,132.944,3.12E-03,6.80E-01,1.68E+00,3.383,1.95E-01,1.36E+02,7.66E+00,1.84E+01,1.593,6.69E-01,1.24E+03,4.01E+02,,,6211,199,4.27,0.33,1.284,0.826,UNK
15352,8893443,1,,1.3425,2.49E-05,131.838,8.38E-03,9.60E-01,7.76E-03,3.151,2.41E-01,6.10E+01,5.05E+00,1.12E+01,1.884,7.91E-02,2.70E+03,8.24E+02,,,7346,325,4.07,0.35,1.951,1.177,UNK
15353,8893443,2,,1.23298,3.69E-05,131.886,1.07E-02,8.96E-01,8.16E-02,4.291,1.50E+00,3.09E+01,6.17E+00,4.77E+00,1.252,1.38E-01,2.78E+03,8.47E+02,,,7346,325,4.07,0.35,1.951,1.177,UNK
15354,8894646,1,,3.5556,1.80E-05,132.749,3.37E-03,6.71E-01,1.38E+00,3.232,1.35E-01,6.94E+01,4.74E+00,1.58E+01,0.9557,3.48E-01,1.27E+03,2.19E+02,,,5839,158,4.34,0.23,1.082,0.368,PC
15355,8916356,1,,14.1889,1.13E-04,141.48,6.40E-03,7.01E-01,1.98E+00,2.71,2.73E-01,8.95E+01,1.10E+01,8.02E+00,3.211,1.70E+00,1.33E+03,3.21E+02,,,6207,203,3.64,0.43,3.171,1.515,UNK
15356,8916492,1,,4.02379,8.41E-06,132.21,1.37E-03,9.19E-01,9.85E-02,3.232,4.89E-02,3.03E+01,9.32E-01,3.42E+01,2.394,2.17E-01,2.50E+03,4.45E+02,,,7516,310,3.65,0.27,3.685,1.273,AFP
15357,8934103,1,,175.139,2.27E-03,296.035,9.62E-03,2.63E-01,1.37E+01,10.78,2.05E+00,6.47E+02,3.66E+01,1.84E+01,2.815,2.19E+00,3.61E+02,9.70E+01,,,6210,210,4.4,0.32,1.1,0.587,PC
15358,8934103,2,,77.7885,1.67E-03,190.186,1.80E-02,8.48E-01,8.15E-01,7.586,1.86E+00,2.24E+02,2.84E+01,8.30E+00,1.865,8.84E-01,4.73E+02,1.27E+02,,,6210,210,4.4,0.32,1.1,0.587,PC
15359,8957572,2,,3.15326,3.05E-05,131.671,5.50E-03,7.74E-01,5.90E-01,7.902,2.15E+00,2.62E+01,3.14E+00,8.43E+00,0.8306,1.70E-01,1.69E+03,5.12E+02,,,6734,222,4.21,0.34,1.485,0.895,AFP
15360,8957572,3,,3.15344,3.56E-05,133.225,6.60E-03,4.63E-01,2.89E+00,11.24,5.07E+00,2.41E+01,2.94E+00,8.75E+00,0.7514,2.32E-01,1.69E+03,5.12E+02,,,6734,222,4.21,0.34,1.485,0.895,AFP
15361,8957954,1,,2.17993,1.23E-08,132.129,3.92E-06,6.99E-01,6.48E-03,4.773,1.23E-03,2.55E+05,2.09E+01,1.75E+04,60.53,4.07E-01,1.45E+03,3.07E+02,,,6106,184,4.49,0.3,0.966,0.405,AFP
15362,8958035,1,,7.98119,7.95E-07,133.802,7.70E-05,9.67E-01,1.64E-02,1.8,9.96E-03,7.78E+03,1.90E+01,4.96E+02,13.58,1.08E+00,9.66E+02,2.11E+02,,,6217,195,4.47,0.3,0.989,0.427,PC
15363,8976187,1,,0.560567,8.00E-06,131.8,1.50E-03,7.00E-01,1.02E+00,1.468,3.87E-01,1.10E+02,1.12E+01,1.53E+01,3.518,6.99E-01,5.56E+03,1.48E+03,,,9707,400,3.88,0.29,3.113,1.632,AFP
15364,8976187,2,,0.560547,8.52E-06,132.02,1.86E-03,9.01E-01,6.51E-01,1.431,1.92E+00,1.01E+02,1.08E+01,1.45E+01,3.597,1.44E+00,5.56E+03,1.48E+03,,,9707,400,3.88,0.29,3.113,1.632,AFP
15365,8976195,1,,1.15463,1.26E-05,132.188,3.66E-03,3.02E-01,9.02E+00,2.776,8.53E-01,2.27E+01,3.22E+00,8.83E+00,1.18,6.53E-01,2.92E+03,6.09E+02,,,6623,241,3.83,0.34,2.436,1.001,AFP
15366,9006186,2,,3.26665,8.92E-06,132.814,1.65E-03,6.31E-01,7.94E-01,2.121,6.20E-02,5.83E+01,3.13E+00,2.07E+01,0.663,1.39E-01,1.07E+03,8.19E+01,,,5463,109,4.58,0.12,0.83,0.123,PC
15367,9006186,3,,4.27225,1.48E-05,133.221,2.38E-03,4.22E-01,3.29E+00,2.192,7.78E-02,5.16E+01,3.49E+00,1.58E+01,0.5996,2.56E-01,9.76E+02,7.49E+01,,,5463,109,4.58,0.12,0.83,0.123,PC
15368,9006186,4,,2.1925,1.49E-05,132.237,3.36E-03,1.54E-01,4.30E+01,2.069,1.81E-01,2.22E+01,2.84E+00,9.27E+00,0.3847,6.54E-01,1.22E+03,9.36E+01,,,5463,109,4.58,0.12,0.83,0.123,PC
15369,9006449,1,,12.6451,7.83E-05,138.631,5.03E-03,4.71E-01,3.62E+00,8.527,3.78E-01,1.94E+02,7.66E+00,2.50E+01,1.256,6.20E-01,7.41E+02,1.65E+02,,,5607,166,4.45,0.28,0.886,0.39,PC
15370,9025600,4,,4.20217,5.67E-05,134.565,1.15E-02,9.28E-01,6.90E-02,9.964,2.50E+00,3.96E+01,3.74E+00,1.12E+01,1.254,1.12E-01,1.68E+03,3.21E+02,,,6677,240,4,0.32,1.669,0.626,UNK
15371,9025662,1,,293.705,5.66E-03,350.636,1.23E-02,7.22E-01,1.78E+00,4.006,1.48E+00,1.26E+03,1.50E+02,9.40E+00,3.418,1.83E+00,2.74E+02,5.76E+01,,,6054,202,4.51,0.29,0.893,0.37,UNK
15372,9025739,1,,7.91859,8.20E-05,134.173,7.95E-03,2.70E-01,2.05E+01,3.696,3.20E-01,9.45E+01,1.14E+01,8.38E+00,0.9914,1.25E+00,9.54E+02,1.86E+02,,,5966,195,4.42,0.27,1.016,0.39,UNK
15373,9025914,1,,11.3202,0.00E+00,131.811,0.00E+00,1.00E-01,0.00E+00,3.5,0.00E+00,3.31E+05,0.00E+00,-1.00E+00,61.49,0.00E+00,9.29E+02,0.00E+00,,,6153,211,4.3,0.23,1.127,0.393,AFP
15374,9025914,2,,11.3203,1.01E-05,140.132,1.01E-03,9.11E-01,4.40E-02,5.853,2.89E-02,4.93E+04,1.95E+02,3.37E+02,35.35,3.37E+00,9.29E+02,1.65E+02,,,6153,211,4.3,0.23,1.127,0.393,AFP
15375,9047103,3,,0.588909,0.00E+00,131.914,0.00E+00,1.00E-01,0.00E+00,1.5,0.00E+00,3.01E+02,0.00E+00,-1.00E+00,3.111,0.00E+00,3.29E+03,0.00E+00,,,6790,266,4.03,0.26,1.771,0.758,AFP
15376,9047284,1,,0.653248,1.28E-05,131.614,2.35E-03,5.09E-01,2.72E+00,1.327,2.38E-01,2.40E+01,3.80E+00,9.01E+00,2.763,1.45E+00,4.18E+03,1.20E+03,,,4921,127,2.97,0.36,5.539,3.172,AFP
15377,9047416,1,,9.01474,4.27E-05,138.228,5.88E-03,7.01E-01,2.27E+00,3.21,1.06E+00,1.03E+03,7.54E+01,1.63E+01,5.958,4.47E+00,1.10E+03,2.21E+02,,,5627,187,4,0.34,1.735,0.686,PC
15378,9048145,1,,8.66783,2.29E-07,137.341,2.19E-05,8.28E-01,7.01E-04,5.05,1.42E-03,4.41E+04,1.23E+01,4.80E+03,38.08,4.87E-02,1.22E+03,3.43E+02,,,6712,245,4.17,0.31,1.538,0.854,AFP
15379,9073007,2,,0.57975,2.10E-05,131.847,2.02E-03,9.00E-01,4.77E-01,0.9923,3.79E-01,6.21E+01,1.59E+01,5.63E+00,1.664,6.50E-01,3.25E+03,7.68E+02,,,6734,270,4.06,0.27,1.804,0.84,AFP
15380,9073007,3,,0.66855,1.03E-05,131.586,5.23E-03,9.18E-01,2.43E-02,2.228,2.49E-01,2.73E+02,2.36E+01,1.28E+01,3.526,1.70E-01,3.10E+03,7.33E+02,,,6734,270,4.06,0.27,1.804,0.84,UNK
15381,9074955,1,,459.287,1.59E-02,260.278,2.10E-02,8.28E-01,4.74E+00,3.858,4.40E+00,2.59E+02,9.20E+01,3.56E+00,3.8,1.04E+01,3.24E+02,7.77E+01,,,5587,161,3.85,0.47,2.094,0.996,NTP
15382,9076513,1,,2.437,4.80E-06,131.752,1.16E-03,8.96E-01,1.35E-01,3.121,5.49E-02,2.19E+02,5.66E+00,4.34E+01,1.719,2.09E-01,1.37E+03,3.01E+02,,,5984,195,4.49,0.31,0.984,0.428,PC
15383,9097892,1,,1.67468,1.12E-06,132.177,2.35E-04,9.05E-01,5.99E-02,1.374,6.59E-02,4.60E+02,6.75E+00,9.10E+01,2.926,1.59E-01,1.81E+03,4.83E+02,,,6397,211,4.33,0.3,1.157,0.611,AFP
15384,9098590,1,,2.24357,4.22E-08,133.731,9.94E-06,2.94E-01,2.05E-03,3.965,1.13E-03,6.42E+04,2.20E+01,3.61E+03,20.65,4.86E-03,1.36E+03,3.04E+02,,,6081,186,4.53,0.3,0.801,0.354,UNK
15385,9098810,1,,4.12908,0.00E+00,131.52,0.00E+00,1.00E-01,0.00E+00,3,0.00E+00,2.76E+05,0.00E+00,-1.00E+00,43.53,0.00E+00,1.02E+03,0.00E+00,,,5306,168,4.45,0.5,0.888,0.756,UNK
15386,9099427,1,,3.05841,6.55E-05,134.155,1.39E-02,8.45E-01,5.96E-01,11.77,1.76E+01,9.17E+00,9.11E-01,1.03E+01,0.6992,1.86E-01,2.40E+03,5.04E+02,,,8474,338,4.06,0.26,2.056,0.848,NTP
15387,9117416,1,,20.0347,1.38E-04,145.453,5.63E-03,5.11E-01,3.71E+00,6.62,4.03E-01,1.30E+02,7.23E+00,1.80E+01,2.343,1.22E+00,9.68E+02,1.95E+02,,,6120,221,3.93,0.34,2,0.793,PC
15388,9117416,2,,3.15719,1.66E-05,131.704,3.38E-03,4.91E-01,2.32E+00,3.51,1.47E-01,5.15E+01,3.64E+00,1.49E+01,1.474,4.53E-01,1.79E+03,3.61E+02,,,6120,221,3.93,0.34,2,0.793,PC
15389,9117416,3,,7.64354,5.96E-05,137.894,6.01E-03,9.32E-01,4.37E-01,2.653,7.93E-01,5.85E+01,6.86E+00,8.90E+00,1.865,1.04E+00,1.33E+03,2.69E+02,,,6120,221,3.93,0.34,2,0.793,UNK
15390,9117875,1,,1.39747,7.56E-06,132.343,1.61E-03,3.00E-01,3.17E+00,1.891,7.35E-02,1.08E+01,1.04E+00,1.36E+01,0.6641,1.30E-01,2.58E+03,4.86E+02,,,6725,255,3.93,0.32,1.983,0.731,AFP
15391,9153554,1,,0.747368,5.77E-06,131.964,8.29E-04,6.93E-01,1.12E+00,0.7647,5.11E-02,2.56E+02,2.14E+01,1.85E+01,1.576,4.85E-01,1.98E+03,4.22E+02,,,5970,186,4.52,0.3,0.908,0.383,AFP
15392,9153554,2,,0.747359,6.51E-06,131.598,9.76E-04,5.03E-01,3.40E+00,0.8077,4.69E-02,2.21E+02,2.05E+01,1.67E+01,1.407,6.71E-01,1.98E+03,4.22E+02,,,5970,186,4.52,0.3,0.908,0.383,AFP
15393,9153570,1,,3.81373,1.55E-05,132.572,2.54E-03,8.24E-01,1.50E+00,1.949,6.23E-01,3.22E+02,2.76E+01,1.34E+01,1.693,1.49E+00,1.04E+03,1.82E+02,,,5561,165,4.56,0.24,0.836,0.288,PC
15394,9153823,1,,1.44449,1.98E-06,132.311,3.31E-04,7.00E-01,5.54E-01,1.517,8.16E-02,1.05E+03,2.98E+01,4.98E+01,1.942,4.18E-01,1.05E+03,5.02E+01,,,4569,129,4.69,0.06,0.559,0.043,PC
15395,9166870,1,,3.85559,3.66E-06,132.126,6.38E-04,8.87E-01,3.44E-02,3.064,9.33E-02,9.33E+02,1.34E+01,7.62E+01,3.455,1.08E-01,1.16E+03,2.04E+02,,,5936,205,4.5,0.26,0.965,0.334,AFP
15396,9171801,1,,3.18709,2.37E-06,133.403,4.68E-04,1.23E-02,6.64E+01,2.025,1.84E-01,4.55E+03,7.65E+01,7.26E+01,5.388,1.09E+00,1.08E+03,2.22E+02,,,5450,203,4.55,0.25,0.811,0.328,AFP
15397,9171801,2,,3.1871,6.53E-06,131.805,1.33E-03,9.01E-01,6.83E-02,2.291,2.07E-01,1.20E+03,4.96E+01,3.08E+01,3.376,2.73E-01,1.08E+03,2.22E+02,,,5450,203,4.55,0.25,0.811,0.328,AFP
15398,9171954,1,,0.554523,1.01E+00,131.726,1.71E+02,9.70E-01,1.17E+02,0.99,1.86E+03,1.76E-03,1.82E+01,8.98E-05,0.0193,1.00E+02,4.99E+03,3.17E+03,,,7694,310,3.63,0.28,3.627,1.273,AFP
15399,9201644,1,,0.659768,1.52E-05,132.216,6.49E-03,9.00E-01,7.22E-01,2.172,6.05E+00,6.12E+01,1.01E+01,7.33E+00,1.39,7.76E-01,2.92E+03,1.17E+03,,,6983,329,4.25,0.45,1.527,1.217,NTP
15400,9201644,2,,1.3196,2.33E-05,131.843,1.01E-02,9.88E-01,1.88E-02,2.119,4.42E-01,1.14E+02,2.41E+01,8.33E+00,2.252,9.43E-01,2.32E+03,9.29E+02,,,6983,329,4.25,0.45,1.527,1.217,AFP
15401,9201644,3,,1.31963,1.54E-05,132.487,4.84E-03,6.55E-01,3.16E+00,3.992,3.32E+00,1.28E+02,1.54E+01,1.01E+01,1.835,1.14E+00,2.32E+03,9.29E+02,,,6983,329,4.25,0.45,1.527,1.217,AFP
15402,9226081,1,,0.515452,1.33E-05,131.566,3.35E-03,8.95E-01,7.98E-01,1.48,3.23E+00,3.37E+01,5.40E+00,9.41E+00,1.377,7.58E-01,4.19E+03,1.14E+03,,,8298,347,4.1,0.34,2.049,1.098,UNK
15403,9226081,2,,0.896188,1.17E-05,132.04,4.90E-03,2.63E-01,2.28E+01,3.135,4.29E+00,4.48E+01,5.45E+00,1.01E+01,1.397,1.52E+00,3.48E+03,9.45E+02,,,8298,347,4.1,0.34,2.049,1.098,AFP
15404,9226081,3,,0.896171,1.09E-05,131.602,4.56E-03,4.63E-01,5.66E+00,3.219,2.84E+00,4.91E+01,5.56E+00,1.13E+01,1.485,8.35E-01,3.48E+03,9.45E+02,,,8298,347,4.1,0.34,2.049,1.098,AFP
15405,9246481,1,,0.541517,7.74E-06,131.664,1.39E-03,5.05E-01,1.81E+00,1.324,2.08E-01,3.09E+01,2.85E+00,1.61E+01,1.879,4.05E-01,5.12E+03,8.84E+02,,,8279,348,3.73,0.29,3.248,1.089,UNK
15406,9246481,2,,1.08306,9.44E-06,132.459,2.55E-03,7.00E-01,7.54E-01,2,2.27E-01,2.84E+01,3.21E+00,1.19E+01,1.858,3.40E-01,4.06E+03,7.02E+02,,,8279,348,3.73,0.29,3.248,1.089,AFP
15407,9246481,3,,1.08305,1.79E-05,132.067,3.33E-03,9.00E-01,5.16E-01,1.47,3.96E-01,3.73E+01,6.01E+00,1.36E+01,2.311,8.88E-01,4.06E+03,7.02E+02,,,8279,348,3.73,0.29,3.248,1.089,AFP
15408,8871494,1,,0.857838,1.80E-05,131.995,4.96E-03,2.57E-01,1.65E+01,1.737,5.56E-01,1.28E+01,2.74E+00,5.87E+00,1.677,9.72E-01,6.52E+03,1.22E+03,,,11357,575,3.67,0.31,4.528,1.632,AFP
15409,8871494,2,,0.85776,1.78E-05,131.749,6.44E-03,9.03E-01,5.28E-01,2.258,3.40E+00,1.07E+01,2.14E+00,6.39E+00,1.689,5.10E-01,6.52E+03,1.22E+03,,,11357,575,3.67,0.31,4.528,1.632,AFP
15410,8873090,1,,10.1648,8.84E-05,136.414,6.69E-03,2.69E-01,6.67E+00,6.067,1.70E-01,3.54E+01,2.84E+00,1.26E+01,1.624,6.35E-01,1.39E+03,1.53E+02,,,6133,137,3.72,0.17,2.71,0.583,PC
15411,8894646,2,,0.541987,1.20E-05,131.898,5.97E-03,2.65E-02,1.70E+02,4.099,1.79E+01,1.67E+01,2.19E+00,1.06E+01,0.4393,4.24E-01,2.38E+03,4.10E+02,,,5839,158,4.34,0.23,1.082,0.368,AFP
15412,8895336,1,,0.717857,7.64E-06,131.873,1.07E-03,9.10E-01,1.06E-01,0.9719,8.60E-02,1.32E+01,1.39E+00,1.43E+01,1.809,1.86E-01,5.00E+03,9.97E+02,,,8022,325,3.58,0.3,4.22,1.648,UNK
15413,8895758,1,,0.96894,8.73E-06,132.449,2.33E-03,5.30E-01,3.48E+00,1.696,2.53E-01,9.56E+01,1.17E+01,1.16E+01,1.014,5.93E-01,1.85E+03,4.35E+02,,,5853,210,4.46,0.31,1.007,0.468,PC
15414,8934495,1,,4.59239,3.51E-06,135.266,5.34E-04,7.06E-01,4.48E-01,2.422,1.44E-01,9.35E+02,1.18E+01,9.24E+01,2.616,4.19E-01,9.28E+02,1.37E+02,,,5361,164,4.58,0.18,0.799,0.23,PC
15415,8935140,1,,461.648,7.66E-02,183.25,1.45E-01,1.00E+00,1.03E+00,16.1,4.03E+01,6.66E+03,5.19E+04,8.87E+00,11.73,1.02E+02,1.67E+02,8.38E+00,,,4528,169,4.57,0.03,0.746,0.05,UNK
15416,8935352,1,,10.91,0.00E+00,135.315,0.00E+00,1.00E-01,0.00E+00,12,0.00E+00,5.97E+04,0.00E+00,-1.00E+00,50,0.00E+00,1.13E+03,0.00E+00,,,5323,147,3.71,0.89,2.064,1.509,AFP
15417,8935810,1,,6.23035,8.48E-06,137.683,9.99E-04,6.93E-01,1.06E+00,1.599,3.32E-01,2.13E+03,6.34E+01,3.96E+01,4.27,1.55E+00,8.75E+02,1.35E+02,,,5477,163,4.56,0.23,0.865,0.262,PC
15418,8958811,1,,2.52556,1.86E-05,133.066,4.11E-03,4.95E-01,2.91E+00,2.324,1.45E-01,3.13E+01,3.72E+00,9.58E+00,0.7152,2.75E-01,1.57E+03,3.21E+02,,,6068,180,4.24,0.23,1.242,0.501,UNK
15419,8958939,1,,8.29238,1.23E-04,135.072,1.18E-02,3.03E-01,2.41E+01,4.881,4.94E-01,9.63E+01,1.26E+01,7.92E+00,0.9345,1.48E+00,9.27E+02,1.45E+02,,,6146,193,4.5,0.24,0.943,0.29,UNK
