rowid,kepid,tce_plnt_num,tce_rogue_flag,tce_period,tce_period_err,tce_time0bk,tce_time0bk_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_depth,tce_depth_err,tce_model_snr,tce_prad,tce_prad_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_sradius,tce_sradius_err,av_training_set
19053,10586045,1,,0.926431,1.13E-05,132.312,6.27E-03,9.87E-01,3.86E-03,1.526,9.69E-02,9.33E+01,1.03E+01,1.34E+01,2.257,1.47E-01,3.60E+03,9.20E+02,,,9105,407,4.17,0.3,1.791,0.902,AFP
19054,10604429,2,,0.564809,2.28E-05,132.03,1.10E-02,9.13E-01,1.36E+00,1.776,1.23E+01,1.47E+01,3.61E+00,6.24E+00,1.949,2.26E+00,5.35E+03,1.06E+03,,,7841,316,3.56,0.29,4.313,1.667,UNK
19065,10713398,1,,0.529561,1.70E-05,132.02,3.30E-03,1.48E-01,6.77E+01,1.482,1.76E+00,1.23E+02,2.70E+01,7.40E+00,1.821,3.21E+00,3.28E+03,1.35E+03,,,7138,329,4.21,0.45,1.619,1.321,AFP
19066,10713398,2,,0.529556,2.68E-05,131.817,4.16E-03,3.01E-01,2.78E+01,1.498,1.80E+00,1.02E+02,3.21E+01,5.97E+00,1.674,2.65E+00,3.28E+03,1.35E+03,,,7138,329,4.21,0.45,1.619,1.321,AFP
19078,10811753,1,,0.633163,1.54E-05,131.984,1.84E-03,3.19E-01,7.61E+00,1.964,8.54E-01,1.21E+02,2.45E+01,6.26E+00,3.623,1.69E+00,4.87E+03,7.95E+02,,,8319,346,3.73,0.26,3.22,1.017,UNK
19079,10811753,2,,2.50213,2.57E-05,133.794,3.90E-03,5.29E-02,1.03E+02,7.624,5.23E+00,2.74E+02,3.34E+01,8.58E+00,5.39,5.04E+00,3.08E+03,5.03E+02,,,8319,346,3.73,0.26,3.22,1.017,UNK
19110,10586045,2,,0.926461,9.16E-06,131.82,3.53E-03,8.84E-01,4.19E-01,3.023,3.51E+00,8.60E+01,6.89E+00,1.46E+01,1.897,4.50E-01,3.60E+03,9.20E+02,,,9105,407,4.17,0.3,1.791,0.902,AFP
19111,10586045,3,,0.697864,1.14E-05,131.631,3.12E-03,5.00E-01,4.73E+00,2.014,1.05E+00,1.14E+02,1.74E+01,9.62E+00,1.995,9.71E-01,3.95E+03,1.01E+03,,,9105,407,4.17,0.3,1.791,0.902,NTP
19172,10586619,1,,377.502,8.48E-03,278.836,1.68E-02,7.48E-01,8.28E-01,12.21,1.62E+00,4.73E+02,4.54E+01,1.07E+01,2.401,6.86E-01,2.66E+02,5.79E+01,,,6137,201,4.46,0.29,1.018,0.438,UNK
19186,10675762,1,,0.624335,1.30E-05,131.668,2.17E-03,9.55E-02,4.17E+01,2.033,1.31E+00,1.48E+02,2.62E+01,7.38E+00,4.306,3.00E+00,4.68E+03,1.14E+03,,,7450,304,3.59,0.44,3.498,1.685,UNK
19209,10879656,1,,0.72971,6.59E-06,132.078,1.40E-03,3.59E-01,7.07E+00,1.425,2.35E-01,1.10E+02,9.50E+00,1.63E+01,0.677,4.52E-01,1.58E+03,1.44E+02,,,5220,157,4.62,0.15,0.642,0.11,AFP
19211,10922506,1,,8.8808,2.38E-04,136.25,2.12E-02,3.90E-01,7.91E+00,16.86,3.79E+00,4.92E+01,5.08E+00,9.63E+00,0.6084,5.21E-01,8.09E+02,2.21E+02,,,5465,181,4.45,0.35,0.864,0.468,NTP
19244,10675762,2,,0.78657,2.50E-05,131.546,5.64E-03,2.85E-01,2.22E+01,2.984,5.03E+00,1.08E+02,3.50E+01,4.04E+00,3.702,4.38E+00,4.34E+03,1.06E+03,,,7450,304,3.59,0.44,3.498,1.685,AFP
19245,10675762,3,,0.786569,2.68E-05,131.764,8.46E-03,2.86E-01,3.84E+01,1.513,9.48E-01,1.10E+02,4.04E+01,4.05E+00,3.744,7.79E+00,4.34E+03,1.06E+03,,,7450,304,3.59,0.44,3.498,1.685,AFP
19268,10879656,2,,0.729717,7.86E-06,131.708,1.65E-03,7.01E-01,1.26E+00,1.365,2.15E-01,9.56E+01,1.01E+01,1.41E+01,0.6728,2.69E-01,1.58E+03,1.44E+02,,,5220,157,4.62,0.15,0.642,0.11,AFP
19271,10923260,1,,7.43602,3.73E-07,136.518,3.99E-05,4.38E-01,2.01E-03,4.172,2.79E-03,1.08E+05,6.90E+01,7.27E+03,31.69,1.46E-02,9.69E+02,1.98E+02,,,6214,197,4.5,0.3,0.933,0.376,AFP
19272,10923260,2,,7.43593,0.00E+00,134.556,0.00E+00,1.00E-01,0.00E+00,3.5,0.00E+00,3.02E+03,0.00E+00,-1.00E+00,5.143,0.00E+00,9.69E+02,0.00E+00,,,6214,197,4.5,0.3,0.933,0.376,AFP
19306,10658177,1,,113.086,1.81E-03,217.133,1.32E-02,8.49E-01,4.17E-01,9.795,1.01E+00,1.32E+02,1.31E+01,1.00E+01,1.646,3.73E-01,4.75E+02,1.07E+02,,,6522,203,4.25,0.25,1.271,0.569,PC
19318,12785320,1,,19.9636,4.92E-05,138.384,1.97E-03,7.00E-01,1.27E+00,2.532,2.66E-01,3.90E+02,1.38E+01,3.15E+01,1.667,7.47E-01,5.64E+02,2.48E+01,,,5250,111,4.54,0.05,0.79,0.061,PC
19323,12785320,2,,57.3838,3.04E-04,170.732,4.48E-03,4.11E-01,8.72E+00,3.922,5.02E-01,3.36E+02,1.84E+01,1.85E+01,1.45,1.64E+00,3.97E+02,1.75E+01,,,5250,111,4.54,0.05,0.79,0.061,PC
19352,12602567,1,,2.04742,8.97E-06,131.877,2.20E-03,1.00E-01,3.77E+01,3.088,3.56E-01,4.89E+01,3.20E+00,1.73E+01,1.881,1.19E+00,3.04E+03,7.01E+02,,,8564,364,3.93,0.27,2.649,1.202,NTP
19353,12602567,2,,0.511849,1.13E-05,131.747,3.59E-03,3.49E-01,8.21E+00,2.533,3.88E+00,1.42E+01,2.29E+00,8.60E+00,1.024,5.55E-01,4.82E+03,1.11E+03,,,8564,364,3.93,0.27,2.649,1.202,NTP
19369,12645057,1,,6.83007,5.11E-05,135.759,5.66E-03,1.06E-03,7.00E+03,3.156,4.36E-01,1.86E+02,3.82E+01,1.19E+01,1.097,1.72E+00,8.87E+02,1.57E+02,,,5817,157,4.57,0.24,0.809,0.284,PC
19432,11718389,1,,5.94365,2.94E-05,135.269,3.63E-03,2.89E-01,1.07E+01,1.983,1.37E-01,2.83E+02,2.69E+01,1.26E+01,1.112,1.28E+00,6.74E+02,3.50E+01,,,4391,131,4.6,0.05,0.682,0.058,PC
19449,11925068,1,,1.37332,1.75E-05,132.71,4.87E-03,8.69E-01,5.68E-01,3.867,3.89E+00,2.02E+01,2.67E+00,8.15E+00,0.7646,2.59E-01,2.26E+03,5.85E+02,,,6729,222,4.17,0.29,1.494,0.767,NTP
19458,12022718,1,,4.62781,6.86E-07,133.384,1.10E-04,9.79E-01,2.12E-02,2.69,1.11E-02,9.67E+03,2.41E+01,4.51E+02,14.23,1.33E+00,1.04E+03,2.25E+02,,,5845,168,4.54,0.3,0.874,0.375,UNK
19459,12023078,1,,0.623433,5.30E-06,131.996,8.06E-04,7.09E-01,5.57E-01,1.145,9.16E-02,5.73E+01,3.97E+00,2.15E+01,2.341,4.49E-01,3.22E+03,7.70E+02,,,5385,192,3.64,0.46,2.871,1.357,AFP
19483,12453581,1,,11.9401,6.70E-05,136.56,4.46E-03,7.04E-01,2.51E+00,2.795,7.66E-01,6.49E+02,4.78E+01,1.59E+01,2.108,2.05E+00,6.34E+02,5.49E+01,,,5072,181,4.58,0.1,0.774,0.122,PC
19525,12072872,1,,2.46286,1.34E-05,132.811,2.91E-03,2.98E-01,1.05E+01,1.738,9.73E-02,4.48E+01,4.87E+00,1.12E+01,0.6535,4.60E-01,1.39E+03,2.62E+02,,,5893,158,4.39,0.25,0.967,0.361,PC
19608,11657891,1,,2.51461,4.52E-06,132.912,9.51E-04,2.00E-01,1.08E+01,1.611,7.51E-02,2.20E+02,8.42E+00,3.27E+01,1.242,6.36E-01,1.22E+03,2.37E+02,,,5679,153,4.55,0.27,0.841,0.323,PC
19642,11972872,1,,442.547,1.10E-02,466.732,1.31E-02,3.40E-01,8.33E+00,11,2.34E+00,1.16E+03,2.06E+02,6.15E+00,2.559,2.40E+00,1.89E+02,1.90E+02,,,4978,157,4.54,0.88,0.762,1.532,UNK
19663,12365420,1,,0.693625,1.83E-04,131.738,5.79E-02,9.29E-01,3.17E+00,1.807,3.17E+01,2.19E+00,4.58E+00,5.94E-01,0.4863,1.62E+00,4.13E+03,6.62E+02,,,7798,313,3.84,0.25,2.757,0.855,AFP
19664,12365420,2,,0.693625,1.07E-05,132.066,3.94E-03,9.18E-01,5.20E-01,2.053,4.92E+00,3.84E+01,4.81E+00,9.78E+00,2.011,9.25E-01,4.13E+03,6.62E+02,,,7798,313,3.84,0.25,2.757,0.855,AFP
19722,12302530,1,,5.93119,4.40E-06,133.279,5.24E-04,8.50E-03,8.91E+01,2.308,6.74E-02,1.17E+03,1.54E+01,8.63E+01,2.154,5.52E-01,6.75E+02,2.56E+01,,,4494,98,4.64,0.04,0.659,0.041,PC
19723,12302530,2,,52.6616,1.37E-04,183.52,2.07E-03,4.66E-01,2.24E+00,3.155,2.63E-01,1.25E+03,4.23E+01,3.44E+01,2.322,1.02E+00,3.26E+02,1.24E+01,,,4494,98,4.64,0.04,0.659,0.041,PC
19757,11912987,1,,3.74787,1.64E-05,134.187,3.00E-03,2.61E-02,2.07E+02,3.214,1.02E-01,7.43E+01,5.49E+00,1.41E+01,0.831,9.72E-01,1.18E+03,2.56E+02,,,5957,187,4.5,0.31,0.971,0.418,AFP
19784,12302530,3,,265.563,5.40E-03,274.178,8.09E-03,4.84E-01,3.42E+00,9.458,1.31E+00,9.55E+02,1.06E+02,1.12E+01,2.032,1.44E+00,1.90E+02,7.22E+00,,,4494,98,4.64,0.04,0.659,0.041,UNK
19785,12303426,1,,0.988113,1.44E-05,131.833,5.58E-03,6.75E-01,1.77E+00,3.143,2.08E+00,2.84E+01,4.13E+00,8.47E+00,0.6057,2.83E-01,1.94E+03,4.95E+02,,,6077,204,4.44,0.32,1.072,0.542,AFP
19786,12303426,2,,0.988106,1.64E-05,132.329,6.78E-03,5.39E-01,4.04E+00,3.776,3.96E+00,2.45E+01,3.45E+00,8.93E+00,0.5468,3.59E-01,1.94E+03,4.95E+02,,,6077,204,4.44,0.32,1.072,0.542,AFP
19808,11820820,1,,2.24305,2.08E-05,133.019,4.55E-03,6.97E-01,1.05E+00,2.384,1.81E-01,2.99E+01,4.72E+00,7.19E+00,0.9183,2.27E-01,2.03E+03,7.12E+02,,,7151,317,4.21,0.39,1.568,1.091,AFP
19809,11820820,2,,1.12156,1.77E-05,132.473,5.74E-03,9.03E-01,5.32E-01,3.043,4.75E+00,1.76E+01,2.78E+00,7.24E+00,0.7643,3.12E-01,2.56E+03,8.97E+02,,,7151,317,4.21,0.39,1.568,1.091,UNK
19810,11820820,3,,2.24305,1.96E-05,133.362,3.88E-03,7.43E-02,1.01E+02,2.023,1.41E-01,3.91E+01,6.16E+00,9.48E+00,0.9935,1.29E+00,2.03E+03,7.12E+02,,,7151,317,4.21,0.39,1.568,1.091,AFP
19923,11708238,1,,0.833626,4.66E-06,132.171,8.89E-04,7.00E-01,8.11E-01,1.471,1.10E-01,2.04E+02,1.27E+01,2.08E+01,2.746,5.22E-01,3.33E+03,9.59E+02,,,8087,321,4.16,0.34,1.791,1.022,UNK
19924,11708238,2,,0.888311,8.61E-06,132.026,2.40E-03,7.00E-01,1.70E+00,3.002,2.27E+00,1.52E+02,1.48E+01,1.16E+01,2.362,9.27E-01,3.26E+03,9.39E+02,,,8087,321,4.16,0.34,1.791,1.022,AFP
19952,12062667,1,,2.92936,2.85E-06,133.704,5.42E-04,5.11E-01,8.08E-01,4.15,2.57E-02,2.55E+02,4.73E+00,6.29E+01,2.066,2.08E-01,1.62E+03,3.41E+02,,,6645,204,4.27,0.25,1.249,0.52,AFP
19980,11708238,3,,0.888322,1.07E-05,131.718,2.30E-03,1.00E-01,3.70E+01,2.986,1.89E+00,1.81E+02,2.12E+01,1.28E+01,2.439,1.55E+00,3.26E+03,9.39E+02,,,8087,321,4.16,0.34,1.791,1.022,AFP
19981,11709022,1,,0.719655,6.39E-06,131.947,1.09E-03,7.00E-01,1.97E+00,1.787,5.69E-01,3.94E+02,3.55E+01,1.57E+01,0.78,4.71E-01,8.87E+02,1.31E+02,,,3535,122,4.88,0.1,0.368,0.106,UNK
20000,11919658,1,,414.586,1.06E-02,349.382,1.49E-02,6.76E-01,1.37E+00,11.66,1.69E+00,5.29E+02,1.44E+02,4.46E+00,2.536,1.05E+00,2.54E+02,5.78E+01,,,5940,185,4.43,0.3,1.04,0.469,UNK
20006,11968463,1,,10.0439,4.75E-05,132.647,4.05E-03,3.12E-01,9.62E+00,4.694,5.59E-01,4.44E+02,1.87E+01,2.55E+01,2.457,1.60E+00,9.75E+02,2.86E+02,,,6308,246,4.35,0.32,1.153,0.671,PC
20007,11968463,2,,15.1623,1.09E-04,144.469,6.32E-03,2.70E-01,1.54E+01,6.039,9.63E-01,4.31E+02,2.18E+01,2.18E+01,2.415,2.13E+00,8.50E+02,2.50E+02,,,6308,246,4.35,0.32,1.153,0.671,PC
20012,12066447,1,,0.904486,1.13E-05,132.141,4.01E-03,4.33E-01,2.48E+00,3.381,1.30E+00,8.72E+00,1.03E+00,1.01E+01,0.5605,1.23E-01,3.04E+03,1.06E+03,,,7479,315,4.13,0.39,1.837,1.267,NTP
20031,12404086,1,,26.3943,5.76E-05,149.661,1.80E-03,3.42E-01,5.16E+00,3.533,5.10E-01,1.65E+03,3.78E+01,4.52E+01,3.108,1.76E+00,4.91E+02,4.69E+01,,,5127,176,4.59,0.12,0.775,0.138,PC
20065,11968463,3,,0.646743,7.45E-06,132.026,1.23E-03,1.00E-01,4.76E+01,1.103,1.66E-01,1.35E+02,1.45E+01,1.55E+01,1.352,1.27E+00,2.43E+03,7.14E+02,,,6308,246,4.35,0.32,1.153,0.671,AFP
20066,11968463,4,,56.4162,1.00E-03,163.109,1.43E-02,5.29E-02,1.75E+02,7.206,2.36E+00,4.37E+02,4.41E+01,1.12E+01,2.415,4.42E+00,5.49E+02,1.61E+02,,,6308,246,4.35,0.32,1.153,0.671,PC
20067,11968463,5,,27.9036,4.60E-04,154.945,1.45E-02,5.20E-01,9.19E+00,5.653,1.48E+00,3.08E+02,3.31E+01,9.96E+00,2.09,2.65E+00,6.94E+02,2.04E+02,,,6308,246,4.35,0.32,1.153,0.671,PC
20079,12115810,1,,0.62549,0.00E+00,131.623,0.00E+00,1.00E-01,0.00E+00,1.5,0.00E+00,6.97E+02,0.00E+00,-1.00E+00,4.486,0.00E+00,3.28E+03,0.00E+00,,,7390,321,4.17,0.39,1.669,1.149,NTP
20101,11668602,1,,3.45918,3.15E-05,132.087,4.82E-03,3.03E-01,6.85E+00,11.74,5.49E+00,2.97E+01,7.46E+00,4.55E+00,1.014,3.79E-01,1.97E+03,4.67E+02,,,7409,299,4.07,0.26,1.82,0.85,AFP
20125,11968463,6,,6.06361,5.78E-05,136.146,7.67E-03,1.32E-01,7.34E+01,2.565,4.57E-01,1.62E+02,2.38E+01,8.00E+00,1.471,2.85E+00,1.15E+03,3.39E+02,,,6308,246,4.35,0.32,1.153,0.671,PC
20138,12116380,1,,4.33945,9.89E-06,132.803,1.58E-03,8.24E-03,3.08E+02,2.298,1.50E-01,3.35E+02,1.27E+01,2.91E+01,1.611,9.90E-01,1.03E+03,2.04E+02,,,5602,154,4.53,0.28,0.894,0.351,PC
20142,12203455,1,,483.999,6.59E-03,224.266,7.75E-03,8.55E-01,3.24E-02,15.67,4.10E-01,4.75E+02,1.79E+02,2.71E+00,43.8,8.20E+00,7.32E+02,1.19E+02,,,5180,302,2.4,0.04,17.46,5.281,UNK
20159,11668602,2,,3.45972,2.14E-05,133.694,3.37E-03,7.24E-01,4.16E-01,11.88,2.89E+00,4.68E+01,7.37E+00,7.35E+00,1.341,1.81E-01,1.97E+03,4.67E+02,,,7409,299,4.07,0.26,1.82,0.85,AFP
20167,11759685,1,,0.822575,1.34E-05,132.257,2.66E-03,9.00E-01,3.86E-01,1.775,1.16E+00,1.90E+01,3.20E+00,7.55E+00,0.7449,2.27E-01,2.68E+03,9.39E+02,,,6924,239,4.24,0.39,1.47,1.025,UNK
20168,11760231,1,,49.6077,8.98E-05,138.415,1.44E-03,7.31E-01,7.70E-01,2.963,3.07E-01,6.29E+02,1.60E+01,4.04E+01,2.096,6.72E-01,4.03E+02,2.14E+01,,,5189,106,4.59,0.08,0.773,0.076,PC
20203,12206313,1,,14.3833,7.89E-05,140.569,4.54E-03,8.89E-01,7.76E-02,8.761,2.93E-01,1.71E+02,5.55E+00,3.13E+01,1.97,1.29E-01,8.90E+02,9.56E+01,,,6115,129,4.25,0.14,1.291,0.272,PC
20204,12206313,2,,47.3188,3.29E-04,170.074,5.67E-03,1.17E-04,7.50E+03,11.19,3.12E-01,2.47E+02,8.90E+01,2.80E+01,2.024,3.64E-01,5.98E+02,6.43E+01,,,6115,129,4.25,0.14,1.291,0.272,PC
20226,11714150,1,,1.69456,8.85E-06,131.555,1.42E-03,7.00E-01,3.36E-01,4.307,3.96E-01,2.61E+01,2.42E+00,1.25E+01,1.677,1.45E-01,3.50E+03,6.15E+02,,,8493,359,3.77,0.29,3.061,1.044,UNK
20227,11714150,2,,0.588541,8.79E-06,131.874,1.59E-03,9.27E-01,1.46E-01,1.686,1.43E+00,1.70E+01,1.97E+00,1.19E+01,1.498,2.24E-01,4.98E+03,8.74E+02,,,8493,359,3.77,0.29,3.061,1.044,NTP
20244,11923213,1,,27.2021,1.80E-04,151.866,5.47E-03,4.97E-02,1.32E+02,2.099,3.11E-01,1.85E+02,2.10E+01,9.46E+00,1.37,1.71E+00,6.69E+02,1.34E+02,,,6353,204,4.43,0.28,1,0.395,PC
20255,12118993,1,,0.544705,8.30E-06,131.727,8.49E-04,9.06E-01,2.90E-01,1.184,4.47E-01,1.62E+02,1.67E+01,1.53E+01,0.9769,3.14E-01,1.73E+03,1.08E+02,,,5191,151,4.63,0.06,0.637,0.07,UNK
20258,12206313,3,,184.262,2.01E-03,255.227,8.98E-03,6.94E-01,1.06E+00,11.82,1.09E+00,3.02E+02,1.78E+01,1.68E+01,2.394,6.86E-01,3.80E+02,4.08E+01,,,6115,129,4.25,0.14,1.291,0.272,PC
20278,11714150,3,,1.36087,6.16E-05,132.504,1.69E-02,7.55E-02,5.10E+01,10.38,3.99E+01,6.98E+00,2.48E+00,3.08E+00,0.8195,5.40E-01,3.76E+03,6.61E+02,,,8493,359,3.77,0.29,3.061,1.044,UNK
20293,11826440,1,,0.967265,2.04E-05,131.854,4.77E-03,9.00E-01,2.82E-01,1.878,7.71E-01,1.01E+01,2.44E+00,5.04E+00,1.016,2.53E-01,3.52E+03,6.44E+02,,,7237,305,3.78,0.29,2.742,0.977,AFP
20312,12069414,1,,0.589435,1.44E-05,131.834,2.47E-03,5.36E-01,4.20E+00,1.17,3.06E-01,6.39E+01,1.21E+01,8.60E+00,0.6392,5.04E-01,1.85E+03,5.12E+02,,,5286,226,4.52,0.48,0.776,0.425,PC
20336,12508335,1,,42.9438,1.61E-05,155.207,3.00E-04,9.68E-01,2.84E-02,3.739,2.81E-02,9.82E+03,4.49E+01,2.83E+02,14.6,1.82E+00,5.20E+02,1.09E+02,,,5750,180,4.4,0.26,0.94,0.388,AFP
20349,11718144,1,,16.4581,4.85E-05,134.022,2.43E-03,8.99E-01,2.43E-01,2.013,4.47E-01,4.60E+02,2.19E+01,2.27E+01,2.233,5.30E-01,6.78E+02,1.20E+02,,,5815,161,4.54,0.26,0.877,0.307,PC
20355,11809179,1,,0.972957,1.65E-03,132.447,7.03E-01,8.72E-01,1.90E+01,3.5,2.23E+02,3.11E-01,3.79E+00,8.65E-02,0.1433,1.75E+00,3.53E+03,7.54E+02,,,8273,350,4.03,0.28,2.254,0.945,UNK
20356,11809179,2,,2.70805,6.69E-05,132.061,1.87E-02,8.92E-01,7.50E-02,9.442,2.65E+00,6.49E+01,4.91E+00,1.33E+01,2.097,1.30E-01,2.51E+03,5.36E+02,,,8273,350,4.03,0.28,2.254,0.945,UNK
20358,11826440,2,,0.96713,3.89E-05,132.414,1.43E-02,9.59E-01,2.05E-01,2.152,4.78E+00,5.19E+00,1.11E+00,4.62E+00,0.7796,2.79E-01,3.52E+03,6.44E+02,,,7237,305,3.78,0.29,2.742,0.977,AFP
20361,11905761,1,,3.58024,6.82E-05,135.071,1.43E-02,9.37E-02,6.98E+01,11.99,1.39E+01,1.04E+02,1.37E+01,9.13E+00,2.412,2.91E+00,1.95E+03,4.06E+02,,,6745,308,3.93,0.24,2.346,0.954,AFP
20362,11905761,2,,3.58033,6.53E-05,133.312,1.29E-02,8.26E-02,6.87E+01,13.26,1.61E+01,1.41E+02,1.53E+01,1.23E+01,2.808,2.94E+00,1.95E+03,4.06E+02,,,6745,308,3.93,0.24,2.346,0.954,AFP
